year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
2020,China,East Asia,5.22,152,4,3.314708381,5.184793155,4.471636899,3.763093076,4.232513368,9.845930233,0.53,5,9.995137347,12.5,6.25,10,0,9.992276405,12,2.5075,6.0125,7.108201964,8.477066099,2.955,5.225,5.29,4.49,3.333333333,3.911666667,1.1175,0,0.55875,1.9775,1.268125,0.6525,2.5,1.111111111,0,1.203703704,1.6625,0.38,1.465,1.169166667,2.2525,1.319467593,10,0,6.087725043,223,8.043862522,1.0325,1.5075,0.445,2.85,0.39,1.245,0,1.111111111,0,2.079994727,10,10,10,10,,,10,10,10,4.47,154,2.708823529,30.79,8.294277929,6.76,3.868571429,36.46,6,45,6,45,6,3.9825,4.970834577,4.275353629,4.960448052,5.960284868,5,4.287416667,4.74517587,8.317835171,5.981355508,0.882352941,5.120925855,9.808965407,0.955172963,9.431013458,1.422466354,9.5162,2.419,5,8.439044716,9.44,0.84,8.5,7.5,7.51,6.225,8.483333333,5.808638732,8.641069644,7.224854188,10,1.64345175,0,0,0.54781725,6.564001193,2,7.485017663,10,6.495005888,8.9,5.773926577,6.046105227,10,2.517253846,0,5.539547608,5.630296867,3.555555556,9.71470374,3.6925,9.10612916,8.453112947,6.692049712,6.242201069,6.27,116
2020,Colombia,Latin America & the Caribbean,6.65,91,3,4.508143551,4.727201965,3.157850953,5.340753969,3.998444958,3.418604651,22.64,0,9.644032129,33,2.5,5.536755463,134,5.121221141,273,6.665,2.9675,4.633501248,4.026052949,8.1875,8.9675,8.0125,8.389166667,3.333333333,5.86125,8.6925,6.666666667,7.679583333,8.9525,8.316041667,7.2325,5,6.666666667,10,7.222222222,9.7425,9.94,9.305,9.6625,7.8925,8.002430556,7.612581689,4,10,0,8.806290845,6.2875,4.7,7.3575,8.946666667,7.336666667,6.925666667,5,6.666666667,6.666666667,6.813058169,10,10,10,10,,,10,10,10,6.72,94,5.814705882,20.23,7.476839237,9.76,6.57934568,26.97229012,7,39,7,39,7,7.6375,6.90167816,5.447506172,4.753679858,5.13160785,4.166666667,4.610166667,3.108567322,9.059088963,4.327909548,0.941176471,4.926365333,9.055251465,4.723742674,9.290019587,1.774951031,9.495,2.525,5,8.210067763,9.273333333,1.09,8.84,5.8,6.3576,9.106,8.156977778,4.765331348,3.893515997,4.329423673,8.615879828,4.168718457,2.307692308,0,2.158803588,5.815271217,10,4.951998626,10,8.317332875,8.9,3.672062557,6.673298677,10,4.819637278,1,5.844166419,2.798668942,6,9.531721714,4.855,8.754072859,7.136017087,6.5125801,6.891359798,6.55,99
2020,Comoros,Sub-Saharan Africa,5.75,128,4,,,,5.138022153,5.138022153,7.760688992,7.703229868,10,10,0,,10,0,10,0,3.5025,6.7875,8.381666667,8.071177829,7.475,7.5675,7.355,7.465833333,3.333333333,5.399583333,5.895,3.333333333,4.614166667,5.515,5.064583333,6.6425,2.5,,3.333333333,2.916666667,8.6375,8.845,9.215,8.899166667,6.44,6.224583333,10,0,0,1,5,7.8475,5.4975,5.29,9.373333333,5.546666667,6.711,2.5,,3.333333333,4.386083333,0,0,0,2.5,,,0,10,3.125,5.34,129,9.094117647,9.08,,,3.045714286,39.34,8,30,7,34,7.5,7.6425,6.820582983,5.076166667,2.077018,4.3278,,4.996,1.65,6.93,,0.705882353,3.56202233,9.276202139,3.618989304,9.376665151,1.558337122,9.84,0.8,0,7.123216823,,,6.84,15.8,0,31.758,3.42,,6.368595552,6.368595552,10,1.64345175,4.166666667,10,5.270039472,6.264658756,,7.827658042,10,8.913829021,6.666666667,,,6,8.316382115,10,7.745762196,,2,8.862003275,4.42,9.171699174,8.879067353,6.666553961,7.775381726,6.31,115
2020,"Congo, Dem. Rep.",Sub-Saharan Africa,5.39,149,4,2.34748118,3.554974632,2.721107269,4.42035466,2.857354726,6.062096396,13.5463884,5,4.147370149,955,0,0,642,8.683599367,127,3.67,6.095,3.942281359,5.002188878,7.195,7.2675,7.665,7.375833333,6.666666667,7.02125,8.095,3.333333333,5.714166667,5.165,5.439583333,6.515,2.5,2.222222222,3.333333333,2.685185185,8.2725,9.705,7.015,8.330833333,4.7575,5.57212963,9.622984915,1,7.634178472,8,8.628581694,6.6225,4.4025,3.2525,7.753333333,6.483333333,5.702833333,2.5,2.222222222,3.333333333,4.477394117,10,10,10,2.5,,,7.5,10,7.5,5.41,125,8.858823529,9.88,9.918256131,0.8,10,10.11,5,40,2,51,3.5,5.9125,7.637915932,3.493681495,2.331429436,3.252610459,2.5,2.818083333,0.970058556,5.961845479,3.149259488,0.764705882,2.699665615,7.258652627,13.70673686,2.69160094,18.27099765,7.72,11.4,5,5.667563392,9.106666667,1.34,7.8,11,7.58,6.05,8.162222222,5.092841783,0,2.546420892,10,1.64345175,0.769230769,0,0.804227507,5.378217655,0,9.060726703,8,5.686908901,1.666666667,3.941378197,6.325450738,8,10,3,5.488915934,3.199167252,0,9.589580393,2.5425,8.904726643,6.121573042,5.059591222,5.411805352,5.36,156
2020,"Congo, Rep.",Sub-Saharan Africa,5.55,136,4,2.35923332,4.404129594,3.515074934,3.833527333,3.801252608,7.289985055,9.32245141,5,10,0,5,10,0,10,0,2.95,0.9975,6.278214286,6.78409967,5.2125,5.725,4.29,5.075833333,6.666666667,5.87125,8.855,6.666666667,7.760833333,8.3475,8.054166667,2.42,2.5,2.222222222,3.333333333,2.685185185,6.935,9.865,6.78,7.86,3.3,4.066296296,10,0,5.214763507,1,7.607381753,3.1175,3.315,0.7875,4.216666667,5.47,3.381333333,2.5,2.222222222,3.333333333,3.808854128,10,10,10,7.5,,,7.5,10,8.75,5.88,118,4.997058824,23.01,9.005449591,4.15,10,6.36,5,40,3,46,4,3.77,6.354501683,3.899018309,3.388080667,3.688,5,2.868666667,3.011738204,4.508968348,,0.588235294,2.990927518,8.51738025,-7.413098749,4.487975349,13.78006163,9.6364,1.818,0,5.6604389,9.32,1.02,7.62,11.9,7.0012,7.497,7.9804,4.413077633,0,2.206538816,10,1.64345175,1.538461538,0,1.060637763,5.311894145,0,10,4,4.666666667,1.1,5.046165387,6.63910389,4,7.530693769,10,5.719327174,3.254627387,2.666666667,7.754263356,4.2775,8.22767697,3.251985466,4.905453308,5.09714905,5.08,158
2020,Costa Rica,Latin America & the Caribbean,7.98,35,1,8.180826218,6.026256655,5.692708129,8.134656014,6.653025754,6.747093023,11.19,10,10,0,10,10,0,10,0,9.4125,9.47,9.840357143,8.293725083,9.7425,9.465,9.8175,9.675,3.333333333,6.504166667,9.5125,10,9.75625,8.6975,9.226875,9.495,10,10,10,10,9.9075,9.9375,9.7875,9.8775,9.555,9.731875,10,0,10,0,10,9.565,7.17,8.5025,9.926666667,9.273333333,8.8875,10,10,10,9.7775,10,10,10,5,,,5,10,7.5,8.24,39,5.382352941,21.7,8.46866485,6.12,9.311428571,17.41,9,25,4,44,6.5,7.5575,7.443989273,7.318615472,6.14741617,6.610906123,10,6.586833333,3.523501568,8.674490181,6.029251417,0.941176471,6.659571584,9.492347663,2.538261684,9.64483533,0.887911676,9.855,0.725,10,9.748045748,8.713333333,1.93,8.88,5.6,6.3936,9.016,7.995644444,4.965266783,7.468645893,6.216956338,10,10,6.153846154,4.782432679,6.978759611,7.797840098,5,3.590628451,10,6.19687615,2.233333333,4.319780668,5.909450848,8,5.658362671,10,6.020154587,2.779620887,4.666666667,9.162776895,9.21,8.665056033,8.307391703,7.131918697,6.449649812,7.62,29
2020,Côte d'Ivoire,Sub-Saharan Africa,6.47,105,3,2.531325635,4.990709788,3.552884903,5.831144774,3.466667849,6.619033636,11.63052429,10,10,0,5,10,0,10,0,6.5325,5.875,8.201071429,7.410052532,8.15,8.575,8.89,8.538333333,3.333333333,5.935833333,9.2575,10,9.62875,9.2075,9.418125,5.9725,2.5,7.777777778,3.333333333,4.537037037,8.6675,9.7,9.21,9.1925,6.625,6.581759259,10,0,10,0,10,7.6975,5.0825,4.66,9.63,5.103333333,6.434666667,5,6.666666667,3.333333333,6.286933333,10,10,10,10,,,7.5,6.33,8.4575,6.79,92,7.685294118,13.87,9.555858311,2.13,5.905714286,29.33,3,47,1,58,2,7.1525,6.459873343,4.585300896,4.280736706,4.936724649,4.166666667,4.974083333,3.974267539,6.929079953,4.031042258,0.882352941,4.456223765,9.206714139,3.966429306,9.550023838,1.124940404,9.515,2.425,0,7.067934494,5.3,7.05,7.58,12.1,7.0476,7.381,6.642533333,5.211674372,1.831360947,3.521517659,10,1.64345175,0.769230769,0,0.804227507,5.242069625,10,8.08,5,7.693333333,5.566666667,4.951607783,7.359160582,8,7.5681075,3,6.074257089,4.037424723,4.444444444,9.770686806,5.83,8.25014441,7.903855951,6.706092722,6.824561048,6.01,132
2020,Croatia,Eastern Europe,7.86,40,1,6.55341264,5.672932451,4.916266407,6.823162254,5.623242743,9.723837209,0.95,10,10,0,10,10,0,10,0,8.3275,9.7025,9.718571429,9.721204319,8.3,7.89,8.3525,8.180833333,6.666666667,7.42375,9.065,10,9.5325,9.7475,9.64,7.065,10,10,10,10,9.73,9.915,9.0325,9.559166667,8.0675,8.672916667,10,0,10,0,10,7.045,5.56,6.92,9.47,7.11,7.221,7.5,5.555555556,6.666666667,7.388644444,10,10,10,10,,,10,10,10,8.35,37,3.261764706,28.91,5.476839237,17.1,7.077142857,25.23,5,36-42,1,56-60,3,6.66,5.09514936,5.562436419,4.828415944,4.586841663,8.333333333,7.15825,4.642387391,8.390191451,5.443206628,1,6.118132854,8.933495819,5.332520907,9.638557223,0.903606943,9.969,0.155,10,9.63526326,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.716934045,9.977988259,8.347461152,10,7.001589537,4.615384615,3.670239033,5.095737728,7.868433053,8,6.620118928,10,8.206706309,5.566666667,2.644139528,6.721449693,6,7.505751282,10,6.406334528,1.576452852,6.666666667,9.2925182,6.22,8.521512414,7.690878748,6.661338147,7.091459661,7.16,61
2020,Cyprus,Eastern Europe,8.13,28,1,8.357960769,6.748417747,7.08800509,7.591289324,7.284591677,9.639534884,1.24,10,10,0,7.5,10,0,10,0,8.915,9.835,9.464285714,9.551910299,9.01,9.85,8.77,9.21,6.666666667,7.938333333,8.8675,6.666666667,7.767083333,9.255,8.511041667,8.8175,10,,10,10,9.8125,9.8525,9.5625,9.7425,9.4475,9.501875,10,0,10,0,10,8.9475,6.7725,6.675,9.89,6.3,7.717,10,,6.666666667,8.595916667,10,10,10,5,,,10,10,8.75,8.59,27,4.744117647,23.87,4.392370572,21.08,10,13.05080606,7,35,6,39,6.5,7.7075,6.668797644,6.833960949,6.226822593,6.617905298,8.333333333,8.127166667,4.003515462,7.298830335,6.40013218,0.882352941,6.334313743,7.058635253,14.70682373,9.487236255,1.281909363,9.8724,-0.638,10,9.104567877,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.794131597,9.315091867,8.054611732,10,10,5.384615385,5.004871408,6.796495598,8.220410166,10,3.502794023,10,7.834264674,5.566666667,4.947422743,6.28688097,10,10,1,6.30016173,4.452228943,7.555555556,9.749075801,7.8975,4.998371185,8.660485487,7.218869495,7.1177653,7.49,38
2020,Czechia,Eastern Europe,8.33,18,1,7.814397514,6.34792432,7.019292267,7.663655233,6.799983361,9.790697674,0.72,10,10,0,10,10,0,10,0,9.6475,9.8325,9.925714286,9.85820598,8.08,9.38,9.415,8.958333333,6.666666667,7.8125,9.0725,10,9.53625,9.605,9.570625,8.3025,10,10,10,10,9.7975,9.055,8.795,9.215833333,9.9125,9.357708333,10,0,10,0,10,8.67,7.5125,7.605,9.79,7.763333333,8.268166667,7.5,10,6.666666667,8.486966667,10,10,10,7.5,,,10,10,9.375,8.75,21,2.297058824,32.19,4.117166213,22.09,9.574285714,16.49,9,22,5,45,7,8.4475,6.28720215,6.82546953,6.284657896,6.234038672,10,7.875916667,4.275604076,8.16542602,6.643222968,1,7.038041978,8.908246533,5.458767335,9.435350827,1.411622932,9.3678,3.161,10,9.42784934,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.545132797,9.981656882,8.26339484,10,10,3.076923077,5.004871408,6.027264828,8.08029825,10,7.87947636,9,8.959825453,8.9,4.244365692,7.823914687,10,7.755176154,10,8.120576089,2.911667028,6.222222222,9.204040056,7.205,6.906386877,7.421854912,6.645195183,7.908532242,7.75,17
2020,Denmark,Western Europe,8.72,4,1,9.553149744,8.624073436,8.326371502,8.295614047,8.129673702,9.668604651,1.14,10,10,0,10,10,0,9.845278615,1,8.7625,9.8775,9.783611231,9.726107941,9.02,9.155,8.7875,8.9875,6.666666667,7.827083333,8.8775,10,9.43875,9.52,9.479375,9.4375,10,,10,10,9.795,9.93,9.7325,9.819166667,9.7425,9.749791667,4.847390533,1,10,0,7.423695266,9.29,9.5375,9.7675,9.91,9.73,9.647,10,,10,9.267673817,10,10,10,10,,,10,10,10,9.17,8,1.494117647,34.92,5.013623978,18.8,9.725714286,15.96,3,52,2,56,2.5,7.4675,5.240191182,8.545601445,8.360472554,8.334809938,10,9.61625,6.571865824,9.727176308,8.089372317,1,8.655693548,9.261527677,3.692361615,9.605436676,0.98640831,9.9158,0.421,10,9.695691088,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.704874833,9.981656882,8.343265858,10,10,6.923076923,5.004871408,7.30931611,8.420778825,10,9.806852387,10,9.935617462,10,7.042301497,5.593868097,8,10,3,7.272694932,4.787930648,6.222222222,9.852400562,9.1425,9.874835877,8.520368906,8.066709703,8.425007366,8.09,5
2020,Djibouti,Sub-Saharan Africa,5.51,139,4,,,,4.870360264,4.870360264,8.114910704,6.48470718,10,10,0,5,10,0,10,0,4.2825,4.5275,7.687142857,7.90102678,4.2975,8.3925,7.36,6.683333333,6.666666667,6.675,6.3575,3.333333333,4.845416667,4.815,4.830208333,5.0575,0,2.222222222,3.333333333,1.851851852,5.7725,7.75,5.9075,6.476666667,5.475,4.71525463,10,0,10,0,10,5.3175,2.8775,2.3425,2.893333333,2.556666667,3.1975,0,1.111111111,0,2.861722222,10,10,10,2.5,,,0,0.56,3.265,5.02,143,4.188235294,25.76,,,5.597142857,30.41,8,30,4,43,6,4.7275,5.128219538,6.1045,3.986899,4.3278,,4.314,3.16,7.71,,0.647058824,4.063184176,0,54.38224434,9.543445137,1.141387157,9.6446,1.777,10,7.297011284,,,5.82,20.9,6.656,8.36,6.238,,4.624872591,4.624872591,10,7.001589537,3.846153846,10,6.949247794,6.953030096,,9.607462116,9,9.303731058,1.1,,,6,10,10,6.775,,1.555555556,9.134741264,5.07,8.529475511,9.148091188,6.687572704,7.588767921,6.21,119
2020,Dominican Republic,Latin America & the Caribbean,7.61,52,2,5.219860331,4.358944676,3.629698794,6.623523128,4.782219807,7.424418605,8.86,10,10,0,7.5,10,0,10,0,8.22,9.1975,9.273928571,8.349173588,9.7725,9.445,9.3025,9.506666667,3.333333333,6.42,9.42,10,9.71,9.7125,9.71125,8.6175,7.5,8.888888889,10,8.796296296,9.395,9.915,8.7825,9.364166667,9.785,9.140740741,4.3490199,2,10,0,7.17450995,8.51,7.1975,8.295,9.896666667,8.196666667,8.419166667,5,6.666666667,6.666666667,6.78540199,10,10,10,7.5,,,10,10,9.375,7.79,56,7.252941176,15.34,9.599455041,1.97,10,10.36,9,25,7,33,8,8.59,8.688479243,4.767521934,4.542889991,5.460971197,5,5.229,3.533008807,8.258706956,3.022858302,1,4.976869648,8.823428217,5.882858914,9.381249761,1.546875599,9.2438,3.781,10,9.362119494,8.813333333,1.78,8.48,7.6,5.9568,10.108,7.750044444,5.47952652,8.876039545,7.177783032,10,8.200953603,3.846153846,0,4.015702483,7.23588249,5,6.566072932,10,7.188690977,5.566666667,4.41789945,6.073963642,8,2.778888327,10,6.139569681,3.27042977,5.111111111,9.327488193,5.8175,7.554970805,6.44664351,6.254690565,6.527650408,7.36,48
2020,Ecuador,Latin America & the Caribbean,7.12,70,2,4.471384355,4.879253669,3.553274689,6.885218168,4.330728719,7.738372093,7.78,10,10,0,7.5,9.80698412,2,9.844658711,3,9.4625,9.44,9.436306119,8.587339106,9.5975,9.3375,9.6875,9.540833333,3.333333333,6.437083333,9.5275,10,9.76375,9.8025,9.783125,6.5275,7.5,8.888888889,6.666666667,7.685185185,8.805,9.5425,8.905,9.084166667,6.1975,7.373587963,10,0,8.543020897,1,9.271510448,7.39,6.315,7.8275,7.593333333,7.206666667,7.2665,7.5,7.777777778,6.666666667,7.696490979,10,10,10,7.5,,,7.5,10,8.75,7.57,65,6.023529412,19.52,9.591280654,2,8.28,21.02,7,35,4,48,5.5,6.2925,7.137462013,3.934892224,3.700563335,4.46274519,2.5,5.04975,4.310189276,8.818326227,4.641941388,1,4.677300955,9.8594008,-0.702995998,9.464299702,1.339250745,9.9322,-0.339,5,8.563975126,6.533333333,5.2,7.54,12.3,4.9324,12.669,6.335244444,3.889138302,5.242622205,4.565880253,10,7.001589537,1.538461538,0,2.846683692,5.936952097,8,7.566534943,10,8.522178314,4.433333333,2.562052012,6.21859471,6,0.646567308,10,4.976757894,2.470555305,3.111111111,8.100550834,5.8125,8.763302813,2.557007225,5.135837881,6.211591363,6.51,106
2020,Egypt,Middle East & North Africa,4.28,161,4,2.089067539,3.747611181,3.398597642,4.225159521,3.228626999,9.26939304,2.513287942,0,8.246141015,327,5,7.461274492,152,8.001612869,223,1.4225,1.775,4.558075482,6.913734261,3.985,9.34,6,6.441666667,3.333333333,4.8875,5.655,3.333333333,4.494166667,1.2225,2.858333333,1.845,0,2.222222222,3.333333333,1.851851852,4.575,6.48,2.195,4.416666667,2.5075,2.65525463,10,0,0,130,5,1.2975,2.62,1.34,5.123333333,2.19,2.514166667,0,1.111111111,3.333333333,2.391722222,0,0,0,0,,,0,1.28,0.32,3.32,162,9.279411765,8.45,7.070287241,11.25204583,0,61.44,9,25,5,40,7,3.0925,5.288439801,5.626137392,4.253676705,6.904138723,1.666666667,4.68125,3.329027594,8.20207559,6.387290955,0.411764706,3.622082085,8.05011934,9.749403302,6.802642607,7.993393481,8.991,5.045,10,8.460940487,8.28,2.58,6.2,19,0,138.89,4.826666667,5.753880342,2.022506349,3.888193345,10,4.168718457,4.615384615,0,2.928034358,5.410723592,2,2.89740038,10,4.965800127,10,4.907294115,7.839917342,8,0.646567308,0,5.232296461,4.030267795,4,9.386552697,2.2875,8.095328097,5.852549207,5.608699633,5.268932073,5.61,150
2020,El Salvador,Latin America & the Caribbean,6.65,91,3,4.580567698,5.046482221,2.968790496,4.891302434,3.808651831,0,37.16,5,10,0,7.5,10,0,10,0,4.6875,7.6,7.826785714,3.913392857,6.97,7.1875,6.27,6.809166667,3.333333333,5.07125,9.6925,10,9.84625,7.85,8.848125,6.6475,7.5,7.777777778,3.333333333,6.203703704,9.33,9.925,9.7325,9.6625,6.6175,7.282800926,5.326612606,1,10,0,7.663306303,6.03,4.32,2.0825,8.873333333,6.613333333,5.583833333,5,7.777777778,3.333333333,5.87165015,10,10,10,10,,,7.5,10,9.375,6.31,104,6.091176471,19.29,9.335149864,2.94,10,12.77,8,30,8,30,8,8.97,8.479265267,4.656703594,3.478838192,4.386363427,4.166666667,4.25625,3.274380434,8.165020936,2.574862242,1,4.369885686,8.693855659,6.530721705,9.721828591,0.695428522,9.9256,-0.372,10,9.585321063,9.26,1.11,8.8,6,6.664,8.34,8.241333333,5.222325325,8.541661981,6.881993653,10,7.001589537,3.076923077,0,3.359504205,7.120707798,8,5.542789171,10,7.84759639,4.433333333,3.456779322,7.317694823,6,2.599481826,3,4.467881551,2.458935578,5.333333333,9.008359762,4.1,5.851242366,8.116833153,5.811450699,6.042309547,7.12,64
2020,Estonia,Eastern Europe,8.73,3,1,8.70105044,8.02420351,7.162849782,8.266606641,8.016241416,9.078488372,3.17,10,10,0,10,10,0,10,0,9.2725,9.7675,9.862857143,9.470672757,9.7975,9.8575,9.8425,9.8325,6.666666667,8.249583333,8.9,10,9.45,9.845,9.6475,9.495,10,10,10,10,9.1575,9.8775,9.6625,9.565833333,9.8025,9.715833333,10,0,10,0,10,8.615,8.75,9.6975,9.893333333,9.253333333,9.241833333,10,10,10,9.848366667,10,10,10,10,,,10,10,10,9.28,6,2.964705882,29.92,4.822888283,19.5,8.885714286,18.9,10,20,4,42,7,7.7525,6.28516169,7.786825682,7.174608631,7.382791837,8.333333333,7.726333333,5.984391963,9.504907725,8.311063448,1,7.775531994,7.521879788,12.39060106,9.22240639,1.943984024,9.911,-0.445,10,9.163821545,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,7.024239698,9.937870211,8.481054955,10,10,5.384615385,5.004871408,6.796495598,8.327020971,10,10,9,9.666666667,6.666666667,5.979107222,8.671966393,4,9.251725385,3,6.261577611,5.201454163,8.888888889,9.834489344,9.6525,9.239308455,9.439533677,8.709362421,8.212535566,7.95,8
2020,Eswatini,Sub-Saharan Africa,5.45,144,4,,,,4.650709629,4.650709629,6.627906977,11.6,10,10,0,7.5,10,0,10,0,2.6925,7.0325,8.175,7.401453488,8.0575,8.81,6.775,7.880833333,3.333333333,5.607083333,7.8675,6.666666667,7.267083333,8.18,7.723541667,1.2825,2.5,2.222222222,3.333333333,2.685185185,1.3725,1.0025,1.92,1.431666667,3.4675,2.216712963,10,0,10,0,10,3.395,2.8075,1.59,5.203333333,2.186666667,3.0365,2.5,1.111111111,3.333333333,3.996188889,0,10,5,2.5,,,2.5,10,5,5.23,134,4.170588235,25.82,9.847411444,1.06,0,95.12,7,33,7,33,7,3.815,4.966599936,4.370186328,5.183168942,5.99045674,,4.2305,1.591293744,7.20352398,6.529898643,0.529411765,3.834347638,9.254173154,3.729134229,7.917110886,5.207222786,9.22,3.9,5,7.84782101,0.246666667,14.63,8.46,7.7,5.5956,11.011,4.767422222,5.80846866,3.283865881,4.546167271,10,1.64345175,0.769230769,0,0.804227507,5.02945425,8,5.537425208,10,7.845808403,8.9,4.123494625,5.869029363,10,6.891782367,10,7.630717726,4.044997692,4,8.498568235,3.6975,8.67850048,6.63720206,5.926128078,7.134218069,5.76,144
2020,Ethiopia,Sub-Saharan Africa,5.42,148,4,2.489212724,4.274060639,3.484275625,5.2982011,3.277242476,7.801856862,7.561612396,5,3.588136008,1343,2.5,8.758321411,83,9.454188584,68,4.92,5.8925,5.730449429,6.766153145,6.255,7.5525,7.285,7.030833333,3.333333333,5.182083333,7.395,6.666666667,7.030833333,6.66,6.845416667,6.42,2.5,4.444444444,6.666666667,4.537037037,7.34,8.83,6.6975,7.6225,6.575,6.288634259,10,0,3.366611052,29,6.683305526,5.175,5.8225,7.87,7.583333333,4.506666667,6.1915,2.5,2.222222222,3.333333333,4.186072216,0,0,0,7.5,,,7.5,3.48,4.62,5.31,131,8.373529412,11.53,8.749318801,5.09,5.957142857,29.15,7,35,3,48,5,4.0025,6.416498214,3.985371384,4.201097047,4.054580988,3.333333333,5.718,5.546758592,7.044972227,3.942652147,0.882352941,4.450207732,8.024989668,9.87505166,8.226442766,4.433893085,5.92,20.4,0,5.542858108,6.606666667,5.09,6.52,17.4,5.3368,11.658,6.154488889,4.350877205,9.811124898,7.081001051,4.839781628,1.64345175,0,0,0.54781725,4.655772205,2,8.972229921,10,6.990743307,6.666666667,4.148148298,3.740740617,10,7.03979273,10,6.932558052,3.741134803,3.777777778,9.198591081,5.51,9.021433332,8.632462171,6.646899861,6.85673374,5.58,151
2020,Fiji,Oceania,7.28,64,2,,,,5.936950487,5.936950487,9.351744186,2.23,10,10,0,,10,0,10,0,5.5675,8.925,9.082083333,9.21691376,8.6875,9.1175,9.19,8.998333333,6.666666667,7.8325,8.4975,10,9.24875,7.895,8.571875,6.9375,5,,6.666666667,5.833333333,6.9025,9.2925,9.165,8.453333333,7.34,7.141041667,10,0,10,0,10,4.815,4.9775,4.4025,7.496666667,2.3,4.798333333,5,,6.666666667,6.61625,10,10,10,10,,,7.5,10,9.375,7.81,53,4.614705882,24.31,9.504087193,2.32,7.865714286,22.47,5,49,5,49,5,6.535,6.703901472,4.190200601,6.046521733,4.412029262,,6.545,4.884245026,7.709818901,,0.941176471,5.46567604,9.566017668,2.169911658,8.783433611,3.041415972,9.481,-2.595,0,6.95761282,6.933333333,4.6,7.72,11.4,0,33.63,4.884444444,5.857920249,6.526585505,6.192252877,10,1.64345175,0,0,0.54781725,5.406128643,10,8.702012365,10,9.567337455,8.9,5.453590552,5.250962575,10,8.273212426,10,7.979627592,4.577246706,6.444444444,8.567023971,5.0775,8.618828314,7.231296362,6.7527233,8.099896116,6.53,104
