year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_consumption_range,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_consumption_range,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,population
2013,Seychelles,Sub-Saharan Africa,7.51,63,2,,,,6.630250477,6.630250477,4.359340118,19.40386999,10,10,0,,10,0,10,0,7.6775,7.965,9.27375,6.816545059,8.0575,9.8025,9.815,9.225,10,9.6125,8.185,10,9.0925,8.6,8.84625,6.435,7.5,,3.333333333,5.416666667,8.0025,9.8425,7.905,8.583333333,6.605,6.76,10,0,10,0,10,5.85,5.795,5.7125,7.863333333,6.606666667,6.3655,4.51754386,,3.333333333,6.054094298,0,10,5,10,,,,10,8.333333333,7.58,76,4.564705882,24.48,20-25,9.14176544,3.649720835,7.259454982,24.59190756,20-25,10,15,10,18,10,5.345,7.262185261,5.815084686,5.756575962,4.790223528,4.2,6.27245,4.064276714,7.075346502,5.19739749,0.941176471,5.237701144,9.361858095,3.190709526,5.097164819,12.25708795,9.132212303,4.338938483,10,8.397808804,9.053333333,1.42,,,,,9.053333333,5.703680892,7.761563573,6.732622233,10,10,8.461538462,10,9.487179487,8.818283763,5,10,8,7.666666667,5.566666667,4.416327544,6.425230166,8,7.533160609,10,6.990230831,5.326781094,6,8.670974005,6.3325,8.977920306,9.013579271,7.386959113,7.347952203,7.41,48,100000
2013,Sierra Leone,Sub-Saharan Africa,6.69,104,3,4.411883169,4.278529209,3.348822914,6.118910358,4.013078431,9.514508762,1.670089858,10,10,0,7.5,10,0,10,0,6.95,8.4525,8.986071429,9.250290095,9.5675,9.62,9.7475,9.645,6.666666667,8.155833333,9.7225,10,9.86125,9.775,9.818125,8.555,5,6.666666667,10,7.222222222,9.3775,9.7575,6.6425,8.5925,9.3475,8.429305556,5.474079939,1,10,0,7.73703997,6.915,5.6525,8.44,9.883333333,6.776666667,7.5335,5.954861111,6.666666667,6.666666667,6.911746883,0,10,5,2.5,5,5,5,1.2,3.425,7.14,93,9.564705882,7.48,5-10,10,0,3.200650854,38.79772201,5-10,8,30,5,40,6.5,6.345,7.122071347,4.602765466,3.603702497,4.164957415,4.166666667,5.051666667,6.09165328,5.391561338,3.992475391,0.941176471,4.496911058,7.883098004,10.58450998,7.831063059,5.422342353,7.946717257,10.26641371,5,7.16521958,9.106666667,1.34,7.62,11.9,7.144,7.14,7.956888889,6.082205704,6.320092461,6.201149083,10,0,1.666666667,1.438833873,1.035166847,6.298301205,2,0,9,3.666666667,6.666666667,5.786755407,6.666823406,6,0,10,5.853374247,4.378493786,2.444444444,9.217682366,5.425,8.206269425,6.043107757,5.95249963,5.157513514,6.05,124,100000
2013,Singapore,South Asia,7.82,51,2,7.385998159,8.430251682,8.208740413,7.319572966,8.008330085,9.907815506,0.31711466,10,10,0,10,10,0,10,0,8.79,9.76,9.792857143,9.850336324,8.245,9.6875,9.1425,9.025,6.666666667,7.845833333,8.5825,6.666666667,7.624583333,7.22,7.422291667,2.75,5,2.222222222,6.666666667,4.62962963,7.51,8.9975,8.8825,8.463333333,6.33,5.543240741,10,0,10,0,10,4.105,3.7425,2.9475,7.843333333,3.126666667,4.353,2.5,2.222222222,3.333333333,4.481711111,0,10,5,10,5,5,5,10,7.5,7.24,86,5.676470588,20.7,20-25,8.854173721,4.705182443,9.803620028,15.6873299,20-25,10,20,10,20,10,4.3675,7.740352868,6.525124886,8.345883873,8.729053143,8.333333333,7.841016667,7.758265727,8.994561967,8.603103022,1,8.141292827,9.734256956,1.328715218,8.545034681,3.637413297,9.522546419,2.387267905,10,9.450459514,10,0,9.96,0.2,5.0784,12.304,8.346133333,7.475914344,9.4117657,8.443840022,10,10,6.923076923,10,8.974358974,8.941083082,10,10,10,10,10,7.335017814,8.280306214,10,10,0,7.602554005,6.997351674,10,9.913655991,9.5825,9.999457062,9.08083523,9.262299993,8.954951332,8.65,2,100000
2013,Slovak Republic,Eastern Europe,8.4,31,1,,,,7.591289324,6.546123297,9.619556861,1.308724399,10,10,0,7.5,10,0,10,0,8.3,9.635,9.347857143,9.483707002,9.8325,9.815,9.805,9.8175,10,9.90875,9.3975,6.666666667,8.032083333,9.7675,8.899791667,6.785,10,10,10,10,9.705,9.765,9.76,9.743333333,9.15,8.919583333,10,0,10,0,10,9.015,6.445,8.38,9.873333333,8.666666667,8.476,7.662473795,8.888888889,10,9.005472537,10,10,10,10,10,10,10,10,10,8.97,33,4.647058824,24.2,20-25,4.45511334,20.84973404,9.702808379,16.04017067,20-25,9,25,2,54,5.5,8.52,6.564996108,5.319420856,5.102416653,4.737150639,10,6.203533333,4.534445658,9.688162581,4.266441359,1,6.231446385,9.692593748,1.537031261,9.743484548,0.64128863,9.719905262,1.40047369,10,9.788995889,9.64,0.54,8.9,5.5,6.216,9.46,8.252,5.957194381,7.824007575,6.890600978,10,7.492838502,5.384615385,6.419412666,6.432288851,7.893722457,10,8.554059291,9,9.18468643,6.666666667,3.137370696,6.041187494,8,7.755176154,10,6.933400168,2.39244492,7.333333333,9.553106016,6.4725,6.25400238,7.679669421,6.614176012,7.57742087,7.61,35,100000
2013,Slovenia,Eastern Europe,8.32,34,1,8.013838129,6.416545818,6.303802832,8.110492906,6.911395593,9.83116306,0.580799073,10,10,0,7.5,10,0,10,0,8.4025,9.745,9.378214286,9.604688673,9.865,9.835,9.7275,9.809166667,10,9.904583333,8.5625,10,9.28125,9.81,9.545625,8.925,10,10,10,10,9.8175,9.8075,9.7625,9.795833333,9.735,9.613958333,10,0,10,0,10,8.8175,7.205,8.5025,9.933333333,8.496666667,8.591,7.038690476,8.888888889,10,8.903715873,10,10,10,10,10,10,10,10,10,9.21,20,4.014705882,26.35,25-30,4.619403102,20.24679062,8.010338493,21.96381528,25-30,4,50,0,66,2,6.8425,5.097389495,6.177941688,5.497094735,5.2989924,9.166666667,7.1736,5.114166048,7.27311102,6.554470655,0.941176471,6.339887596,9.426367816,2.868160919,9.564468302,1.088829245,9.647929752,1.760351239,10,9.659691468,9.64,0.54,8.9,5.5,6.216,9.46,8.252,5.940177611,7.94889558,6.944536595,10,6.994041204,3.076923077,6.419412666,5.496792316,7.673332228,5,4.0007631,10,6.3335877,2.233333333,2.395678109,4.905048905,8,8.129313462,10,5.943895635,2.552526166,8.666666667,9.663319031,8.59,7.450919689,7.085575118,7.334834445,6.53743926,7.06,72,100000
2013,South Africa,Sub-Saharan Africa,7.44,67,2,5.550930419,5.623638148,5.019098312,7.044213533,5.39788896,0.796380558,31.66045088,10,10,0,2.5,9.750153006,8,9.916216838,5,7.6225,7.8075,8.228052835,4.512216696,9.205,9.8075,9.525,9.5125,6.666666667,8.089583333,9.835,10,9.9175,9.8175,9.8675,9.1775,10,7.777777778,6.666666667,8.148148148,9.8475,9.9125,8.775,9.511666667,8.38,8.804328704,10,0,10,0,10,8.7175,6.095,7.125,9.773333333,7.11,7.764166667,8.525132275,7.777777778,6.666666667,8.146748677,10,10,10,7.5,10,10,10,10,9.375,7.74,67,5,23,20-25,8.300044614,6.738836265,4.34,34.81,20-25,6,40,5,41,5.5,7.77,6.182008923,7.152710815,6.834743349,7.666299706,8.333333333,5.098016667,4.962753092,7.527307867,4.394316177,1,6.496185126,9.490869561,2.545652194,9.519258392,1.201854021,9.337781471,3.311092647,5,8.336977356,8.706666667,1.94,8.48,7.6,3.7072,15.732,6.964622222,6.251588973,7.511787565,6.881688269,10,1.657258123,0.769230769,7.968926068,3.46513832,6.827862203,10,6.838023488,10,8.946007829,5.566666667,1.79946431,2.788735685,8,8.273212426,10,6.071346515,3.052638586,4,9.388534554,7.005,9.998371185,7.758134706,6.867113172,7.294822505,7.03,77,100000
2013,Spain,Western Europe,8.5,28,1,8.160166233,6.418713489,6.151263604,8.295614047,6.910047775,9.812001503,0.646714829,10,10,0,10,10,0,9.980703249,1,9.51,9.79,9.897243321,9.854622412,9.9175,9.8875,9.9225,9.909166667,10,9.954583333,9.35,6.666666667,8.008333333,9.905,8.956666667,9.29,10,,10,10,9.79,9.68,9.7525,9.740833333,9.2875,9.579583333,10,0,10,0,10,9.85,7.905,8.6225,9.856666667,9.13,9.072833333,7.5,,10,9.143208333,10,10,10,10,5,10,7.5,10,9.375,9.11,28,4.382352941,25.1,25-30,4.444558908,20.88846881,10,11.98309517,25-30,4,52,4,52,4,7.875,6.14038237,6.498204363,6.735871178,5.536760309,8.333333333,7.974966667,5.623487497,7.768070603,8.009479538,1,7.060021686,9.909959946,-0.450200269,9.824633971,0.438415073,9.718274343,1.408628285,10,9.863217065,9.64,0.54,8.9,5.5,6.216,9.46,8.252,5.682737267,8.76417365,7.223455458,10,10,3.076923077,6.419412666,6.498778581,7.99355851,10,6.201910391,10,8.73397013,2.233333333,3.835210329,5.325484545,6,5.066321217,10,5.410058237,3.015507664,7.555555556,9.490221266,9.2,7.17467823,8.12804248,7.427334199,7.190454189,7.65,33,100000
2013,Sri Lanka,South Asia,6.17,118,4,3.287650354,4.712224027,4.527939485,5.374955597,4.175937955,9.123399338,3.015506279,5,10,0,5,10,0,9.038545577,22,4.9575,4.4325,6.918363654,8.020881496,7.6975,9.1775,8.555,8.476666667,3.333333333,5.905,7.335,6.666666667,7.000833333,8.9,7.950416667,3.615,5,4.444444444,6.666666667,5.37037037,8.6,9.63,8.9375,9.055833333,4.095,5.534050926,5.571643295,3,8.78470926,1,7.178176277,4.4575,3.9975,4.105,5.116666667,5.77,4.689333333,1.944444444,3.333333333,3.333333333,4.095724144,0,0,0,2.5,5,5,5,10,4.375,5.72,127,8.732352941,10.31,10-15,9.35404689,2.870647913,9.856271363,15.50305023,10-15,9,24,8,26,8.5,5.72,8.432534239,5.040429745,5.586476076,4.916740862,3.333333333,4.326133333,3.614643447,7.359711578,4.418266634,0.882352941,4.540674707,7.418918477,12.90540762,9.486037697,1.284905757,8.617690694,6.911546529,5,7.630661717,7.293333333,4.06,8.02,9.9,3.7828,15.543,6.365377778,5.112586375,8.011339582,6.561962978,10,1.657258123,0,8.522323712,3.393193945,6.580133675,5,7.950362814,10,7.650120938,10,3.313839646,7.306691044,8,0,10,6.436755115,3.79760206,5.333333333,9.430375708,3.4925,8.16239444,8.12804248,6.390708004,6.825861352,6.8,88,100000
2013,Suriname,Latin America & the Caribbean,7.7,55,2,,,,6.808038547,4.88360607,8.459302326,5.3,10,10,0,,10,0,10,0,7.61,8.8275,9.40625,8.932776163,9.47,9.8825,9.3275,9.56,10,9.78,9.5725,10,9.78625,9.82,9.803125,9.5325,10,,10,10,9.6625,9.8125,8.96,9.478333333,9.7525,9.690833333,10,0,10,0,10,7.6975,7.0075,7.715,9.64,7.306666667,7.873333333,7.5,,6.666666667,8.01,10,10,10,,5,5,5,10,8.333333333,8.49,43,0,42.66,40-45,8.584782918,5.693846691,7.837786381,22.56774767,40-45,5,38,5,40,5,5.2475,5.33401386,6.002265069,5.407208325,3.756053191,5,5.16315,4.997878769,3.493336875,5.745499356,0.941176471,4.80021295,9.45675688,2.7162156,8.068897576,4.827756061,9.607843137,1.960784314,10,9.283374398,8.386666667,2.42,7.92,10.4,6.1312,9.672,7.479288889,6.562861825,7.13361751,6.848239667,10,0,0,2.324270103,0.774756701,6.275571314,8,8.966,10,8.988666667,10,3.277718363,6.663445236,10,7.006901538,10,7.824677523,3.705972812,1.333333333,6.191952617,4.775,7.281612026,7.769344033,5.17620247,7.329848887,6.6,98,100000
2013,Sweden,Western Europe,8.9,6,1,9.389933354,8.106432812,7.754271074,9.095438984,8.41687908,9.73697298,0.90481295,10,10,0,10,10,0,10,0,9.7325,9.84,9.938928571,9.837950776,9.8625,9.9325,9.8,9.865,10,9.9325,9.775,10,9.8875,9.8675,9.8775,9.49,10,,10,10,9.9,9.935,9.695,9.843333333,9.845,9.794583333,10,0,10,0,10,9.65,7.94,9.8075,9.94,9.27,9.3215,10,,10,9.830375,10,10,10,10,10,10,10,10,10,9.67,1,1.205882353,35.9,35-40,4.38349243,21.11258278,8.993917417,18.52128904,35-40,2,56,0,67,1,7.7725,4.67115844,8.268043692,8.449116754,7.820103483,9.166666667,8.96465,6.699845865,8.321952355,7.802192587,1,8.186571425,9.623195016,1.884024922,9.840041374,0.399896564,9.991141406,-0.04429297,10,9.863594449,9.64,0.54,8.9,5.5,6.216,9.46,8.252,5.929836265,9.035348666,7.482592465,10,10,3.076923077,6.419412666,6.498778581,8.058342762,10,9.601416454,10,9.867138818,6.666666667,4.113580107,4.33379847,6,10,10,6.852340874,5.070149875,7.555555556,9.440518478,9.5325,9.023243127,8.632462171,8.209071534,8.309517075,7.82,22,100000
2013,Switzerland,Western Europe,9.07,2,1,,,,8.574017702,8.574017702,9.796256835,0.700876489,10,10,0,10,10,0,10,0,9.2925,9.79,9.868928571,9.832592703,9.7475,9.72,9.6475,9.705,10,9.8525,9.185,10,9.5925,9.4475,9.52,9.1425,10,,10,10,9.8475,9.94,9.6825,9.823333333,9.76,9.681458333,10,0,10,0,10,9.565,9.46,9.6575,9.906666667,9.646666667,9.647166667,10,,10,9.911791667,10,10,10,10,10,5,7.5,10,9.375,9.54,8,6.588235294,17.6,15-20,6.069195462,14.92605265,10,12.57315554,15-20,8,26-42,6,35-49,7,9.0425,7.739986151,8.531814906,8.401504792,8.726935769,10,8.248916667,6.908579653,9.598998829,8.703973668,1,8.640090535,8.983798262,5.081008688,9.950434268,0.123914329,9.95180193,-0.240990348,10,9.721508615,9.913333333,0.13,8.64,6.8,0,30.192,6.184444444,5.067823197,8.994303672,7.031063434,10,10,3.076923077,6.751451252,6.60945811,7.456241497,8,10,10,9.333333333,10,7.831992305,7.915395302,6,10,5,7.791231268,5.349293014,9.111111111,9.575551891,9.52,8.406382575,9.293812433,8.542691837,8.555752146,8.42,4,100000
2013,Syria,Middle East & North Africa,3.2,157,4,,,,2.336344767,2.336344767,9.35965514,2.20278632,0,0,69089,0,0,1558,0,2236,0.135,0.1775,0.044642857,4.702148998,3.905,5.215,3.995,4.371666667,3.333333333,3.8525,2.7075,3.333333333,3.020416667,1.145,2.082708333,0.35,0,1.111111111,0,0.37037037,4.13,1.9275,2.17,2.7425,0.565,1.006967593,0,70,0,38,0,0.58,1.6075,0.1025,2.2,1.166666667,1.131333333,0,1.111111111,0,0.448488889,0,0,0,0,0,0,0,10,2.5,2.42,157,6.812564953,16.83727916,15-20,8.967029973,4.291,,,15-20,9,22,5,38,7,4.605,6.846148732,1.864418343,2.12787563,0,3.333333333,5.0696,5.109847653,4.640914488,0,0.470588235,2.035476971,9.252878873,3.735605637,0,43.86499594,0,200,10,4.813219718,8.366666667,2.45,6.7,16.5,0.628,23.43,5.231555556,0,7.156769539,3.578384769,5.199291408,0,0.833333333,0,0.277777778,3.571752378,2,4.756256256,10,5.585418752,6.1,0,0,6,10,0,3.683333333,0,1.111111111,8.540441377,0.7,,6.233666307,3.317043759,4.195265281,4.29,156,100000
2013,Taiwan,East Asia,8.67,19,1,,,,7.937350496,7.937350496,9.790756185,0.719798724,10,10,0,7.5,10,0,9.961590322,1,8.79,9.8325,9.440584332,9.615670258,9.7025,9.905,9.845,9.8175,10,9.90875,9.8375,10,9.91875,9.8925,9.905625,8.335,10,10,10,10,9.69,9.775,9.215,9.56,8.9825,9.219375,10,0,10,0,10,8.595,7.4475,8.18,9.45,7.23,8.1805,9.790356394,8.888888889,10,9.371949057,10,10,10,10,10,10,10,10,10,9.42,12,5.514186427,21.25176615,20-25,9.155313351,3.6,8.945714286,17.31,20-25,7,40,7,40,7,7.495,7.622042813,6.151388587,6.341055993,5.785221257,6.666666667,7.369066667,6.272791998,7.886393379,6.659953713,0.882352941,6.250886854,9.495950254,2.520248729,9.227451395,1.931371512,9.84,0.8,10,9.640850412,9.674589738,0.488115392,8.8,6,5.032,12.42,7.835529913,6.353579411,8.701729648,7.527654529,10,,,4.205822092,4.205822092,7.392251633,5,8.964143426,10,7.988047809,2.233333333,5.729959324,7.493132314,10,2.517253846,5,5.495613136,4.858137866,10,9.656724856,7.4975,9.402087865,7.522738851,8.15619824,7.213286395,7.62,34,100000
2013,Tajikistan,Caucasus & Central Asia,5.35,142,4,,,,3.806690017,3.806690017,9.531369678,1.612088308,5,10,0,2.5,8.335740743,8,0.847337481,82,1.49,3.5025,4.525082603,7.028226141,7.0775,8.4875,6.6375,7.400833333,6.666666667,7.03375,4.7725,3.333333333,4.052916667,3.6,3.826458333,3.2125,2.5,2.222222222,0,1.574074074,4.0275,8.535,5.295,5.9525,3.89,3.657268519,10,0,10,0,10,2.05,3.435,1.8425,4.01,2.84,2.8355,0.740740741,2.222222222,3.333333333,3.826359259,0,0,0,2.5,5,5,5,10,4.375,4.79,147,8.752941176,10.24,10-15,9.063487738,3.937,0,61.99987935,10-15,10,13,7,31,8.5,3.2625,5.915785783,4.046722023,3.183831745,4.221192974,5.8,4.99605,5.674560361,8.084496635,4.754385948,0.823529412,4.645582464,9.936938694,0.315306532,8.229961746,4.425095634,8.998070709,5.009646453,5,8.041242787,9.186666667,1.22,8.44,7.8,7.7848,5.538,8.470488889,4.526315928,0.628919854,2.577617891,10,1.657258123,3.076923077,1.106795287,1.946992162,5.748774736,8,9.410308678,8,8.470102893,5.566666667,5.248227119,6.298245589,4,8.129313462,0,4.873742139,5.090579987,2.666666667,8.506601205,2.35,7.19696469,7.657250768,5.578010553,6.307285195,6.13,120,100000
2013,Tanzania,Sub-Saharan Africa,6.99,87,3,4.567876723,5.074096243,3.744544758,6.026400315,4.462172575,7.877603535,7.30104384,10,10,0,7.5,10,0,10,0,6.62,8.115,8.890714286,8.38415891,8.84,9.035,9.2,9.025,10,9.5125,8.54,10,9.27,8.19,8.73,6.9875,5,5.555555556,6.666666667,5.740740741,8.7775,9.5825,8.365,8.908333333,7.7925,7.357268519,8.756016713,2,10,0,9.378008356,6.8725,5.3425,6.005,9.42,5.623333333,6.652666667,5.679012346,5.555555556,6.666666667,6.786381918,10,10,10,2.5,0,0,0,8.5,5.25,7.21,87,7.726470588,13.73,10-15,7.986376022,7.89,7.874237029,22.4401704,10-15,8,30,3,48,5.5,6.85,7.187416728,5.327114706,4.328956726,4.606984891,6.666666667,6.572116667,4.98224506,7.25455052,4.110412122,0.882352941,5.158711454,8.648212387,6.758938067,9.260425057,1.848937358,8.425855271,7.870723646,5,7.833623179,8.553333333,2.17,7.44,12.8,5.1872,12.032,7.060177778,4.850073701,7.031881535,5.940977618,10,1.657258123,0,4.427181149,2.028146424,6.257325455,8,7.199517418,10,8.399839139,4.433333333,4.782180942,5.972513054,10,8.273212426,5,6.410206626,4.279946209,2.444444444,8.917563886,5.5225,7.56096911,7.971111909,6.11608926,6.975378342,6.68,94,100000
2013,Thailand,South Asia,6.75,99,3,3.367279971,4.623121517,4.319241464,5.426560553,4.103214317,8.765422322,4.246947213,10,8.477702783,189,5,3.774935147,253,1.062529316,677,3.875,5.1525,5.334666749,7.050044536,8.4225,9.79,9.745,9.319166667,6.666666667,7.992916667,8.845,6.666666667,7.755833333,9.2725,8.514166667,6.955,5,5.555555556,3.333333333,4.62962963,8.6625,8.8575,8.785,8.768333333,6.555,6.726990741,8.238026796,4,8.918390329,3,8.578208563,5.3,4.1525,2.6075,5.653333333,4.89,4.520666667,6.833333333,3.333333333,6.666666667,5.986441713,10,10,10,7.5,5,5,5,10,8.125,6.93,100,4.567647059,24.47,20-25,9.119336979,3.732033286,7.861802687,22.48369059,20-25,8,35,8,35,8,6.895,7.288757345,5.536740816,4.942274807,4.101228268,3.333333333,4.310883333,5.743594622,7.89132073,3.668202322,0.941176471,4.7956253,8.87463456,5.626827201,9.485955783,1.285110542,9.563022763,2.184886185,0,6.980903277,9.573333333,0.64,7.72,11.4,3.4792,16.302,6.924177778,5.766552629,8.179025602,6.972789115,10,1.657258123,1.538461538,1.217474816,1.471064826,6.34200793,8,9.929550314,10,9.309850105,5.566666667,5.699033431,5.463972966,10,1.36606213,0,4.682622532,3.835212105,10,9.050215899,4.2025,9.076348066,7.040737812,7.200835647,7.064436095,6.49,104,100000
2013,Timor-Leste,South Asia,7.38,70,2,,,,6.692036722,6.692036722,8.85217969,3.948501866,10,10,0,7.5,10,0,10,0,8.6975,9.4475,9.377857143,9.115018417,9.5425,9.345,9.4575,9.448333333,6.666666667,8.0575,9.4125,6.666666667,8.039583333,9.9075,8.973541667,7.57,5,,6.666666667,5.833333333,9.5575,9.44,8.4875,9.161666667,9.575,8.035,10,0,10,0,10,8.0725,5.8075,6.985,8.58,6.286666667,7.146333333,5,,6.666666667,7.20325,10,10,10,7.5,5,5,5,10,8.125,8.03,57,0,45.09,45-50,8.168419984,7.22189866,0,71.71552384,45-50,10,10,10,10,10,6.1775,4.869183997,5.852910873,4.575019739,3.022796414,4.2,5.21995,0,0,4.292972477,1,3.395456188,9.021021026,4.894894868,7.711725005,5.720687488,7.768675508,11.15662246,10,8.625355385,9.366666667,0.95,9.5,2.5,10,0,9.622222222,5.338139421,6.193451435,5.765795428,,,8.461538462,,8.461538462,7.949852037,,10,9,9.5,3.333333333,4.018199933,5.790006747,8,10,10,6.856923336,3.495871901,4,9.258674801,6.5075,7.542457237,6.906225895,6.285121639,7.547348325,6.48,107,100000
2013,Togo,Sub-Saharan Africa,6.14,120,4,,,,5.588529953,3.98592637,7.383744835,8.999917767,10,10,0,7.5,10,0,10,0,2.615,3.8425,7.708214286,7.54597956,7.9725,9.665,9.76,9.1325,6.666666667,7.899583333,9.5525,10,9.77625,9.245,9.510625,7.3775,2.5,5.555555556,6.666666667,4.907407407,8.7775,9.7975,6.28,8.285,8.665,7.308726852,10,0,10,0,10,9.1675,6.2575,6.7925,5.166666667,6.716666667,6.820166667,3.518518519,4.444444444,6.666666667,6.289959259,0,0,0,0,5,5,5,9.6,3.65,6.6,108,6.967647059,16.31,15-20,8.803814714,4.89,4.001001979,35.99649307,15-20,7,35,,,7,6.765,6.70749275,4.859604875,3.243969539,5.841001401,3.472222222,4.39005,3.147057395,1.942985493,6.94778504,0.941176471,4.10615554,8.282923501,8.585382496,9.222584501,1.943538747,9.645305514,1.773472429,0,6.787703379,7.46,3.81,7.62,11.9,7.2868,6.783,7.4556,0,6.341491469,3.170745734,10,1.657258123,0.769230769,0.221359057,0.882615983,5.377240429,8,10,0,6,1.666666667,0,0,8,7.006901538,0,2.778928034,0,1.555555556,8.560017194,4.0625,8.199237207,6.973481854,4.891798635,4.55690889,5.51,140,100000
2013,Trinidad and Tobago,Latin America & the Caribbean,7.46,65,2,,,,7.234591723,5.015294518,1.203053803,30.26149492,10,10,0,7.5,10,0,6.677217604,5,8.95,9.6375,8.966388229,5.084721016,9.4275,8.905,9.4975,9.276666667,10,9.638333333,9.4825,10,9.74125,9.89,9.815625,8.6925,10,,10,10,9.8,9.8375,8.2075,9.281666667,9.2525,9.306666667,10,0,10,0,10,8.765,6.9225,7.7375,9.883333333,6.41,7.943666667,10,,6.666666667,8.652583333,0,0,0,10,5,5,5,10,6.25,7.68,71,6.270588235,18.68,15-20,6.53133515,13.23,,,15-20,9,25,5,39,7,6.575,6.594230846,6.851880027,5.636267195,5.213455076,8.333333333,4.841361111,2.964498047,6.243780052,3.464499688,0.941176471,5.283527425,9.472466917,2.637665416,5.05034146,12.37414635,8.960036519,5.199817405,10,8.370711224,8.986666667,1.52,7.86,10.7,5.8056,10.486,7.550755556,6.662021928,8.368110629,7.515066279,10,10,6.153846154,5.533976436,7.229274197,8.073774008,5,9.045176237,9,7.681725412,10,4.582404148,6.083007628,10,5.136215,10,7.633604463,4.142050843,6.666666667,9.624456757,6.035,6.841311309,7.646041442,6.82592117,7.380417015,7.14,67,100000
2013,Tunisia,Middle East & North Africa,6.44,111,3,4.096861691,5.2059583,4.928313806,6.270167568,4.743711266,9.113487911,3.049601586,10,10,0,2.5,6.172957962,25,7.700232894,28,6.1575,5.7125,6.891884408,8.00268616,8.9875,9.81,8.9975,9.265,6.666666667,7.965833333,7.18,6.666666667,6.923333333,6.88,6.901666667,8.7725,7.5,6.666666667,6.666666667,6.944444444,9.835,9.8075,9.25,9.630833333,9.2775,8.656319444,7.234682137,1,3.053585019,3,5.144133578,6.4425,7.045,7.96,9.333333333,7.44,7.644166667,7.246732026,5.555555556,6.666666667,6.451450899,0,0,0,2.5,0,0,0,10,3.125,6.55,110,5.426470588,21.55,20-25,6.411152109,13.67107176,7.822755356,22.62035626,20-25,7,35,4,44,5.5,6.785,6.389075611,5.28920434,4.628078873,4.992945208,6.666666667,7.198216667,4.815979697,7.25779119,5.140627034,0.705882353,4.903293311,9.207504965,3.962475173,9.599363914,1.001590214,8.840291076,5.798544619,0,6.911789989,8.833333333,1.75,6.9,15.5,5.164,12.09,6.965777778,4.857282016,7.574231567,6.215756792,10,1.657258123,0.769230769,6.97281031,3.133099734,6.578658576,5,6.012212306,10,7.004070769,6.1,4.18824892,5.312609202,10,7.755176154,3,6.059339046,4.180200865,5.111111111,9.603699393,5.41,9.398106317,8.385856989,7.014829112,6.692746309,6.3,117,100000
